"Date","total_precip_mm","minTemp_C","maxTemp_C","AveTemp_C"
2012-01-01,1.5,-0.151,8.159,3.539
2012-01-02,3.2,-0.633,6.819,2.623
2012-01-03,17,5.061,8.159,6.288
2012-01-04,18.6,7.861,10.221,8.73
2012-01-05,2.5,4.482,8.365,6.084
2012-01-06,1.9,0.814,4.653,2.318
2012-01-07,4.7,4,4.963,4.15
2012-01-08,1.4,5.641,7.025,5.982
2012-01-09,0.6,4.772,9.603,6.796
2012-01-10,0.2,-2.371,5.684,1.097
2012-01-11,0.3,-3.529,NA,NA
2012-01-12,0.3,-3.529,4.86,0.079
2012-01-13,0.2,-3.915,2.076,-1.55
2012-01-14,1.9,NA,4.86,NA
2012-01-15,0.2,-5.942,2.488,-2.364
2012-01-16,0.3,-7.101,-0.09,-4.298
2012-01-17,2.1,-7.39,2.694,-3.077
2012-01-18,8.2,-7.487,-3.492,-6.13
2012-01-19,NA,-3.722,-1.121,-2.975
2012-01-20,20.1,-2.081,1.973,-0.634
2012-01-21,5.5,0.911,6.612,3.336
2012-01-22,12.2,0.718,5.581,2.725
2012-01-23,1.7,-0.054,NA,NA
2012-01-24,21.3,NA,10.221,NA
2012-01-25,8.3,2.745,8.159,5.066
2012-01-26,3.2,0.911,7.85,3.946
2012-01-27,0.4,-1.406,5.684,1.605
2012-01-28,1.9,0.525,3.519,1.605
2012-01-29,12.6,2.841,9.706,5.88
2012-01-30,0.4,5.93,9.706,7.509
2012-01-31,5.4,4.193,7.231,5.371
2012-02-01,3.8,1.49,9.603,5.066
2012-02-02,0.3,2.069,9.499,5.371
2012-02-03,0.2,-1.309,9.603,3.641
2012-02-04,0.2,-1.792,7.025,2.114
2012-02-05,0.3,-2.081,8.984,2.929
2012-02-06,0.2,-1.985,10.53,3.743
2012-02-07,0.2,-1.02,13.521,5.677
2012-02-08,8.7,4.579,7.334,5.575
2012-02-09,12,6.992,7.643,7
2012-02-10,8.1,7.185,10.221,8.425
2012-02-11,1.3,6.22,7.643,6.593
2012-02-12,3.2,5.93,6.819,6.084
2012-02-13,0.2,2.359,8.984,5.27
2012-02-14,0.2,0.235,8.262,3.743
2012-02-15,0.2,-2.274,9.499,3.03
2012-02-16,4.5,4.096,5.375,4.354
2012-02-17,6.9,5.061,6.303,5.371
2012-02-18,14.4,1.876,7.85,4.455
2012-02-19,0.3,0.042,6.716,2.929
2012-02-20,1.1,3.421,5.788,4.252
2012-02-21,1.2,4.772,10.634,7.305
2012-02-22,0.2,4.482,9.603,6.695
2012-02-23,0.2,-0.537,9.499,3.946
2012-02-24,18.6,3.131,5.581,3.946
2012-02-25,0.8,1.297,7.437,3.946
2012-02-26,0.2,-3.047,5.581,0.689
2012-02-27,0.2,-4.591,4.86,-0.532
2012-02-28,5.1,-1.502,5.066,1.3
2012-02-29,3.6,0.235,4.447,1.911
2012-03-01,NA,-1.213,7.643,2.725
2012-03-02,1,1.973,5.788,3.438
2012-03-03,0.2,5.158,12.386,8.425
2012-03-04,1.3,4.772,10.84,7.407
2012-03-05,8.1,0.525,8.159,3.845
2012-03-06,0.2,-0.827,7.437,2.827
2012-03-07,0.2,-3.626,7.85,1.504
2012-03-08,0.2,-1.502,12.593,4.964
2012-03-09,6.2,3.131,9.396,5.88
2012-03-10,5.4,3.421,10.324,6.491
2012-03-11,4,2.262,7.643,4.557
2012-03-12,14.6,2.455,4.653,3.132
2012-03-13,0.8,-0.633,5.994,2.216
2012-03-14,6.8,0.911,6.097,3.03
2012-03-15,22.7,1.78,11.562,6.186
2012-03-16,6.9,0.814,8.881,4.354
2012-03-17,0.2,1.78,10.634,5.779
2012-03-18,0.2,-0.054,6.819,2.929
2012-03-19,1.2,-0.537,6.509,2.522
2012-03-20,11.6,1.007,6.819,3.438
2012-03-21,2.3,-0.923,8.675,3.336
2012-03-22,0.6,-2.564,7.437,1.911
2012-03-23,0.2,-0.633,10.737,4.557
2012-03-24,0.2,-1.599,13.108,5.168
2012-03-25,0.2,-0.247,15.686,7.204
2012-03-26,1,6.027,11.046,8.221
2012-03-27,0.9,6.316,12.283,8.934
2012-03-28,3.3,NA,NA,NA
2012-03-29,13,4.482,9.396,6.593
2012-03-30,1,2.552,8.881,5.27
2012-03-31,2,1.49,4.756,2.725
2012-04-01,6.8,2.262,11.768,6.593
2012-04-02,0.2,4.289,11.768,7.611
2012-04-03,4.1,3.324,10.324,6.389
2012-04-04,4,-1.02,9.499,3.743
2012-04-05,0.3,0.332,10.427,4.863
2012-04-06,0.2,0.428,10.324,4.863
2012-04-07,0.3,-1.599,13.624,5.473
2012-04-08,0.2,1.104,16.098,8.12
2012-04-09,0.2,5.641,18.47,11.682
2012-04-10,0.2,5.641,18.057,11.479
2012-04-11,3,8.15,11.665,9.646
2012-04-12,0.7,4.772,14.242,9.137
2012-04-13,0.2,0.911,15.377,7.611
2012-04-14,0.2,1.683,15.273,8.018
2012-04-15,0.2,5.061,14.345,9.341
2012-04-16,12.1,7.861,13.727,10.461
2012-04-17,1.8,2.455,9.087,5.371
2012-04-18,3.7,6.606,13.83,9.85
2012-04-19,5.1,4.289,10.427,7
2012-04-20,0.7,5.93,15.067,10.155
2012-04-21,0.2,1.78,15.273,8.018
2012-04-22,0.2,7.378,20.326,13.514
2012-04-23,0.2,11.046,18.057,14.328
2012-04-24,5.8,9.695,15.067,12.089
2012-04-25,5.7,9.501,14.861,11.886
2012-04-26,0.2,7.861,14.655,10.97
2012-04-27,0.8,5.061,12.902,8.629
2012-04-28,0.2,7.861,13.314,10.257
2012-04-29,0.4,9.308,13.933,11.377
2012-04-30,2.6,7.571,13.314,10.155
2012-05-01,0.2,5.737,12.077,8.527
2012-05-02,0.2,3.227,13.005,7.713
2012-05-03,6.3,6.702,10.943,8.527
2012-05-04,0.2,6.027,13.727,9.545
2012-05-05,0.2,5.544,13.933,9.341
2012-05-06,NA,NA,NA,NA
2012-05-07,NA,NA,NA,NA
2012-05-08,NA,NA,NA,NA
2012-05-09,0.2,4.772,14.242,9.137
2012-05-10,0.2,1.78,13.83,7.305
2012-05-11,0.2,1.2,17.129,8.629
2012-05-12,0.2,2.359,23.11,12.191
2012-05-13,0.2,5.158,24.759,14.532
2012-05-14,0.2,5.834,26.925,15.957
2012-05-15,0.2,8.15,23.11,15.245
2012-05-16,0.2,7.764,18.882,13.005
2012-05-17,3.2,4.772,17.129,10.562
2012-05-18,0.2,3.903,15.273,9.137
2012-05-19,0.2,3.227,19.707,10.97
2012-05-20,0.2,10.274,16.098,12.904
2012-05-21,6.1,10.467,17.439,13.718
2012-05-22,0.7,7.571,13.521,10.257
2012-05-23,0.2,7.764,15.583,11.377
2012-05-24,0.3,7.474,17.232,11.987
2012-05-25,0.2,4.868,24.862,14.43
2012-05-26,0.2,7.474,27.028,16.873
2012-05-27,0.2,10.853,20.429,15.346
2012-05-28,0.2,10.467,17.232,13.616
2012-05-29,0.2,6.702,16.614,11.275
2012-05-30,10.2,9.695,14.139,11.682
2012-05-31,1.1,10.66,16.098,13.107
2012-06-01,4.1,12.783,19.295,15.855
2012-06-02,0.3,10.081,16.923,13.209
2012-06-03,0.4,7.088,16.304,11.377
2012-06-04,0.2,5.061,14.036,9.137
2012-06-05,0.2,8.15,16.098,11.784
2012-06-06,0.2,7.764,16.511,11.784
2012-06-07,10.3,9.308,14.036,11.377
2012-06-08,1.3,7.861,15.067,11.173
2012-06-09,0.2,5.254,17.954,11.173
2012-06-10,0.2,8.922,18.264,13.311
2012-06-11,0.4,6.895,21.769,13.921
2012-06-12,1.1,14.038,19.088,16.364
2012-06-13,0.2,11.239,18.367,14.532
2012-06-14,0.2,8.343,15.583,11.682
2012-06-15,0.2,4.675,18.985,11.377
2012-06-16,0.7,12.976,19.81,16.161
2012-06-17,0.2,11.722,18.367,14.837
2012-06-18,0.6,10.177,17.336,13.514
2012-06-19,0.2,10.949,18.882,14.634
2012-06-20,0.2,7.185,22.285,14.328
2012-06-21,0.2,11.722,25.378,18.298
2012-06-22,7.3,11.818,18.779,15.041
2012-06-23,8,10.177,19.604,14.634
2012-06-24,0.2,5.254,20.016,12.191
2012-06-25,0.2,6.895,21.46,13.82
2012-06-26,0.2,11.432,20.841,15.855
2012-06-27,0.2,8.247,20.841,14.227
2012-06-28,1.3,9.019,20.119,14.227
2012-06-29,0.2,13.459,21.254,17.178
2012-06-30,4.1,14.231,19.707,16.771
2012-07-01,0.2,12.494,20.635,16.364
2012-07-02,5.1,11.046,15.583,13.107
2012-07-03,9.5,11.528,17.851,14.43
2012-07-04,0.2,8.536,20.532,14.227
2012-07-05,0.2,7.185,23.316,14.837
2012-07-06,0.2,9.501,27.234,17.993
2012-07-07,0.2,11.046,28.162,19.316
2012-07-08,0.2,11.528,30.018,20.436
2012-07-09,0.2,14.328,27.852,20.843
2012-07-10,0.2,11.722,26.821,19.011
2012-07-11,0.2,12.783,28.368,20.334
2012-07-12,0.2,13.266,29.193,20.944
2012-07-13,0.2,15.1,26.512,20.639
2012-07-14,0.2,14.81,28.162,21.25
2012-07-15,0.3,14.907,20.635,17.586
2012-07-16,0.2,13.942,29.399,21.453
2012-07-17,0.2,15.1,28.368,21.555
2012-07-18,0.2,13.845,21.666,17.586
2012-07-19,0.2,13.652,26.1,19.621
2012-07-20,1.4,16.065,20.635,18.196
2012-07-21,0.2,14.135,22.903,18.298
2012-07-22,0.2,14.617,21.151,17.687
2012-07-23,0.2,14.135,21.254,17.484
2012-07-24,0.2,13.942,21.975,17.789
2012-07-25,0.2,10.177,26.409,17.993
2012-07-26,0.2,13.073,28.677,20.639
2012-07-27,0.2,13.169,23.316,17.993
2012-07-28,0.2,12.301,24.038,17.891
2012-07-29,0.2,11.142,25.069,17.789
2012-07-30,0.2,11.432,24.038,17.484
2012-07-31,0.2,11.432,25.069,17.993
2012-08-01,0.2,11.335,25.378,18.094
2012-08-02,0.2,14.714,25.378,19.825
2012-08-03,0.2,11.528,29.09,20.028
2012-08-04,0.2,13.266,33.626,23.184
2012-08-05,0.2,15.003,34.451,24.507
2012-08-06,0.2,16.934,26.615,21.657
2012-08-07,0.2,14.714,28.162,21.25
2012-08-08,0.2,13.845,23.934,18.705
2012-08-09,0.2,11.142,25.893,18.196
2012-08-10,0.2,11.335,26.409,18.603
2012-08-11,0.2,11.239,28.677,19.621
2012-08-12,0.2,11.625,31.255,21.148
2012-08-13,0.2,12.494,28.368,20.13
2012-08-14,0.2,13.555,27.646,20.334
2012-08-15,0.2,13.555,32.389,22.675
2012-08-16,0.2,12.783,33.008,22.573
2012-08-17,0.2,13.555,34.554,23.794
2012-08-18,0.2,14.714,27.234,20.741
2012-08-19,0.2,15.293,22.903,18.909
2012-08-20,0.2,10.756,25.378,17.789
2012-08-21,0.2,12.011,22.182,16.873
2012-08-22,0.2,10.563,23.006,16.466
2012-08-23,0.2,11.625,20.429,15.753
2012-08-24,0.2,8.633,21.151,14.532
2012-08-25,0.2,7.861,25.172,16.161
2012-08-26,0.3,9.791,21.151,15.143
2012-08-27,0.2,9.598,22.491,15.753
2012-08-28,0.2,12.108,21.769,16.67
2012-08-29,2.2,12.494,21.357,16.67
2012-08-30,0.2,9.308,21.254,14.939
2012-08-31,0.2,8.247,22.8,15.143
2012-09-01,0.2,7.571,23.213,15.041
2012-09-02,NA,10.177,22.491,16.059
2012-09-03,0.2,8.247,23.728,15.652
2012-09-04,NA,8.44,24.656,16.161
2012-09-05,0.2,8.826,24.244,16.161
2012-09-06,0.2,9.405,29.296,19.011
2012-09-07,NA,8.247,NA,NA
2012-09-08,NA,NA,NA,NA
2012-09-09,0.3,NA,17.232,NA
2012-09-10,NA,NA,NA,NA
2012-09-11,NA,3.903,18.057,10.562
2012-09-12,0.2,3.517,22.491,12.496
2012-09-13,0.2,5.158,25.481,14.837
2012-09-14,0.2,5.93,25.79,15.448
2012-09-15,0.2,8.247,23.419,15.448
2012-09-16,NA,7.088,26.925,16.568
2012-09-17,0.2,8.054,28.884,18.094
2012-09-18,0.2,8.343,27.337,17.484
2012-09-19,0.2,8.729,25.584,16.771
2012-09-20,0.2,8.633,27.646,17.789
2012-09-21,0.2,9.212,19.398,14.023
2012-09-22,0.2,11.722,20.429,15.855
2012-09-23,0.2,7.088,21.872,14.125
2012-09-24,0.2,7.185,21.46,13.921
2012-09-25,0.2,9.308,20.944,14.837
2012-09-26,0.2,6.123,21.563,13.412
2012-09-27,0.2,5.834,23.522,14.227
2012-09-28,0.4,11.239,20.841,15.753
2012-09-29,0.2,8.729,19.191,13.616
2012-09-30,0.2,4.193,19.913,11.58
2012-10-01,0.2,7.281,24.45,15.448
2012-10-02,0.2,3.807,18.573,10.766
2012-10-03,0.2,1.2,18.676,9.443
2012-10-04,0.2,1.007,19.913,9.952
2012-10-05,0.2,1.78,21.254,10.97
2012-10-06,0.2,2.552,22.903,12.191
2012-10-07,0.2,3.903,23.006,13.005
2012-10-08,0.2,4.579,23.006,13.311
2012-10-09,0.2,5.254,19.088,11.784
2012-10-10,0.2,5.93,12.18,8.73
2012-10-11,0.2,10.177,11.562,10.664
2012-10-12,4.1,9.598,12.077,10.562
2012-10-13,17,11.142,14.552,12.598
2012-10-14,20.4,10.949,15.273,12.904
2012-10-15,6.4,6.22,14.345,9.952
2012-10-16,0.2,9.019,15.686,12.089
2012-10-17,0.2,4.482,13.211,8.425
2012-10-18,11.4,8.729,11.355,9.748
2012-10-19,4,6.316,14.552,10.054
2012-10-20,1.3,NA,NA,NA
2012-10-21,0.8,3.517,NA,NA
2012-10-22,3,5.544,9.809,7.305
2012-10-23,5,6.027,7.747,6.593
2012-10-24,5.8,6.123,6.819,6.186
2012-10-25,NA,4.868,NA,NA
2012-10-26,6.6,NA,NA,NA
2012-10-27,16.3,7.378,NA,NA
2012-10-28,1.1,NA,NA,NA
2012-10-29,13.9,9.695,14.345,11.784
2012-10-30,22.6,10.37,NA,NA
2012-10-31,14.4,10.563,11.046,10.562
2012-11-01,1.4,10.563,NA,NA
2012-11-02,2.5,NA,NA,NA
2012-11-03,15.9,10.949,11.871,11.173
2012-11-04,7.9,10.66,13.727,11.987
2012-11-05,0.2,7.378,13.933,10.359
2012-11-06,1.9,6.22,11.149,8.323
2012-11-07,2.6,3.71,11.974,7.407
2012-11-08,0.6,1.587,12.386,6.491
2012-11-09,0.2,-0.633,8.675,3.539
2012-11-10,0.2,-1.309,7.025,2.318
2012-11-11,14.3,-1.309,4.447,1.097
2012-11-12,5.4,4.675,8.262,6.084
2012-11-13,0.5,5.641,9.912,7.407
2012-11-14,0.2,3.614,12.49,7.611
2012-11-15,0.2,2.745,8.262,5.066
2012-11-16,2.1,2.745,8.159,5.066
2012-11-17,11.1,5.447,9.396,7.102
2012-11-18,15.3,4.772,8.984,6.491
2012-11-19,15.7,3.903,9.293,6.186
2012-11-20,8.4,3.903,9.499,6.288
2012-11-21,14,3.421,7.128,4.863
2012-11-22,0.7,0.911,6.509,3.234
2012-11-23,13.4,5.158,8.984,6.695
2012-11-24,0.3,1.2,9.706,4.964
2012-11-25,0.2,-0.054,7.437,3.234
2012-11-26,0.2,-1.599,7.54,2.42
2012-11-27,0.2,-1.02,7.437,2.725
2012-11-28,8.7,0.621,5.272,2.522
2012-11-29,7.5,5.254,13.211,8.832
2012-11-30,9.8,8.44,9.706,8.832
2012-12-01,20.7,6.895,8.778,7.509
2012-12-02,6.8,4.193,9.706,6.593
2012-12-03,10.3,4.482,8.365,6.084
2012-12-04,14.5,4.772,10.221,7.102
2012-12-05,4.8,3.131,6.819,4.557
2012-12-06,3.7,2.648,6.2,4.048
2012-12-07,3.7,1.587,8.056,4.354
2012-12-08,0.2,0.332,5.684,2.522
2012-12-09,3.3,2.359,3.313,2.42
2012-12-10,0.2,2.359,6.097,3.845
2012-12-11,2.2,3.421,7.437,5.066
2012-12-12,0.2,2.455,8.056,4.863
2012-12-13,3.4,4.193,6.2,4.863
2012-12-14,0.5,0.525,7.85,3.743
2012-12-15,6.2,1.2,4.344,2.318
2012-12-16,17.7,-0.247,4.55,1.707
2012-12-17,7.1,0.621,5.478,2.623
2012-12-18,0.7,-0.633,5.375,1.911
2012-12-19,33.8,1.007,3.932,2.013
2012-12-20,6,0.525,4.55,2.114
2012-12-21,2.1,1.007,4.447,2.318
2012-12-22,5.2,3.227,4.344,3.438
2012-12-23,1.3,3.421,5.684,4.15
2012-12-24,4.2,1.683,5.684,3.234
2012-12-25,16.5,1.2,4.344,2.318
2012-12-26,7,2.455,4.653,3.132
2012-12-27,0.2,2.841,5.891,3.946
2012-12-28,4.2,3.517,5.375,4.048
2012-12-29,1.8,2.841,5.169,3.641
2012-12-30,0.2,-0.344,3.416,1.097
2012-12-31,3.3,1.78,2.591,1.809
2013-01-01,0.2,0.139,4.241,1.707
2013-01-02,0.2,-1.888,6.2,1.605
2013-01-03,2.9,-3.433,4.653,0.079
2013-01-04,2.5,1.683,4.963,2.929
2013-01-05,0.9,4.096,6.097,4.761
2013-01-06,4.6,2.166,6.097,3.743
2013-01-07,14,2.455,11.562,6.593
2013-01-08,43.3,1.49,4.756,2.725
2013-01-09,3.3,2.359,7.025,4.252
2013-01-10,0.2,-1.02,5.684,1.809
2013-01-11,0.2,-2.467,4.756,0.588
2013-01-12,0.2,-4.977,2.282,-1.957
2013-01-13,0.2,-4.591,3.004,-1.448
2013-01-14,0.2,0.621,2.179,0.995
2013-01-15,0.2,2.166,4.653,3.03
2013-01-16,0.2,1.973,3.21,2.216
2013-01-17,0.2,-0.054,6.509,2.725
2013-01-18,0.2,1.007,4.756,2.42
2013-01-19,0.2,-0.537,4.653,1.605
2013-01-20,0.2,-2.564,4.241,0.282
2013-01-21,0.2,-1.02,0.838,-0.634
2013-01-22,0.2,-1.985,1.766,-0.634
2013-01-23,2.7,1.49,4.653,2.623
2013-01-24,6.8,-0.827,3.519,0.893
2013-01-25,0.7,3.71,9.396,6.186
2013-01-26,4.8,3.517,8.056,5.371
2013-01-27,0.2,0.525,5.994,2.827
2013-01-28,0.2,0.139,6.716,2.929
2013-01-29,1.2,2.745,7.025,4.455
2013-01-30,0.2,5.061,6.2,5.27
2013-01-31,0.3,3.807,11.252,7.102
2013-02-01,0.2,1.007,7.643,3.845
2013-02-02,0.2,0.139,8.159,3.641
2013-02-03,0.3,4.289,6.406,4.964
2013-02-04,0.5,5.254,8.262,6.389
2013-02-05,10.1,5.93,8.262,6.796
2013-02-06,8.7,2.455,7.437,4.557
2013-02-07,0.4,0.428,9.396,4.455
2013-02-08,0.2,-1.406,8.056,2.827
2013-02-09,0.4,0.042,6.097,2.623
2013-02-10,0.2,4.772,6.819,5.473
2013-02-11,0.2,2.359,9.293,5.371
2013-02-12,0.2,4.965,11.046,7.611
2013-02-13,0.2,5.834,10.427,7.814
2013-02-14,2.8,4.965,6.922,5.575
2013-02-15,0.2,5.061,7.747,6.084
2013-02-16,0.3,3.807,10.943,7
2013-02-17,0.3,-0.633,8.468,3.438
2013-02-18,1.2,2.745,5.994,3.946
2013-02-19,0.7,0.621,9.809,4.761
2013-02-20,1.5,-1.599,5.375,1.402
2013-02-21,0.2,3.131,9.603,5.982
2013-02-22,4.8,4.289,9.499,6.491
2013-02-23,0.2,2.262,10.324,5.88
2013-02-24,4.7,4.868,6.303,5.27
2013-02-25,5.2,3.71,10.118,6.491
2013-02-26,3.7,0.428,6.303,2.929
2013-02-27,0.5,0.428,7.54,3.539
2013-02-28,10.9,2.166,5.891,3.641
2013-03-01,17,6.413,12.386,9.036
2013-03-02,0.7,2.841,10.943,6.491
2013-03-03,0.2,0.621,10.118,4.863
2013-03-04,0.2,-1.406,8.984,3.234
2013-03-05,1.3,1.876,7.643,4.354
2013-03-06,1.5,4.193,6.716,5.066
2013-03-07,2.7,2.938,8.365,5.27
2013-03-08,0.2,1.297,11.562,5.982
2013-03-09,0.2,-1.213,11.871,4.761
2013-03-10,0.2,2.359,8.262,4.863
2013-03-11,5.9,0.428,8.984,4.252
2013-03-12,19,5.544,13.624,9.239
2013-03-13,5,9.598,11.252,10.155
2013-03-14,3.3,7.764,10.737,8.934
2013-03-15,1.9,6.123,12.799,9.137
2013-03-16,0.2,5.254,10.634,7.611
2013-03-17,0.2,1.683,10.118,5.473
2013-03-18,2,1.78,9.706,5.27
2013-03-19,11.6,-0.151,8.056,3.438
2013-03-20,12.6,4.868,11.665,7.916
2013-03-21,0.5,2.069,9.706,5.473
2013-03-22,0.2,-1.888,9.19,3.132
2013-03-23,0.2,0.042,8.778,3.946
2013-03-24,0.2,1.876,10.427,5.677
2013-03-25,0.2,1.78,14.655,7.713
2013-03-26,0.2,4.096,15.377,9.341
2013-03-27,0.2,3.324,16.511,9.443
2013-03-28,0.2,4,17.232,10.155
2013-03-29,0.2,3.421,17.542,10.054
2013-03-30,0.2,2.648,18.264,9.952
2013-03-31,0.2,1.973,20.944,10.97
2013-04-01,0.3,3.324,17.645,10.054
2013-04-02,0.2,7.281,15.17,10.868
2013-04-03,0.2,5.158,15.995,10.155
2013-04-04,11.4,8.15,11.149,9.341
2013-04-05,1.9,8.44,13.933,10.868
2013-04-06,6.8,5.254,13.727,9.137
2013-04-07,3.7,5.158,10.737,7.611
2013-04-08,0.2,1.973,14.139,7.611
2013-04-09,1.6,5.447,9.19,7
2013-04-10,12.3,7.764,16.717,11.886
2013-04-11,1,4.675,13.108,8.527
2013-04-12,2.6,2.359,6.509,4.048
2013-04-13,1.3,2.745,8.571,5.27
2013-04-14,0.2,-0.344,11.871,5.27
2013-04-15,0.2,2.455,15.067,8.323
2013-04-16,0.2,1.104,16.614,8.323
2013-04-17,0.2,4.096,16.304,9.748
2013-04-18,2,6.22,8.881,7.204
2013-04-19,5.6,8.44,13.005,10.461
2013-04-20,1,7.571,15.17,11.071
2013-04-21,0.4,2.841,12.283,7.102
2013-04-22,0.2,0.332,16.923,8.12
2013-04-23,0.2,1.297,17.748,9.036
2013-04-24,0.2,2.262,19.604,10.461
2013-04-25,0.2,5.158,19.295,11.784
2013-04-26,0.2,4.868,20.119,12.089
2013-04-27,0.2,9.695,15.995,12.598
2013-04-28,0.8,5.254,15.067,9.748
2013-04-29,0.7,4,12.386,7.814
2013-04-30,0.7,1.78,13.933,7.407
2013-05-01,0.2,0.718,17.232,8.425
2013-05-02,0.2,3.71,16.82,9.85
2013-05-03,0.2,4.482,22.285,12.904
2013-05-04,0.2,5.641,27.131,15.957
2013-05-05,0.2,8.633,30.739,19.316
2013-05-06,0.2,9.598,29.605,19.214
2013-05-07,0.2,9.888,23.934,16.568
2013-05-08,0.2,9.695,20.738,14.939
2013-05-09,0.2,8.826,25.069,16.568
2013-05-10,0.2,9.405,24.553,16.67
2013-05-11,7.7,11.625,21.975,16.568
2013-05-12,3.8,14.038,20.119,16.873
2013-05-13,3.9,9.212,15.273,11.987
2013-05-14,0.3,8.729,16.511,12.293
2013-05-15,0.8,9.888,18.573,13.921
2013-05-16,0.3,10.467,19.913,14.939
2013-05-17,4.4,9.405,16.614,12.7
2013-05-18,3.2,9.695,14.861,11.987
2013-05-19,0.2,8.343,19.191,13.412
2013-05-20,1.2,7.281,18.676,12.598
2013-05-21,3,7.474,12.283,9.545
2013-05-22,0.4,4.868,17.748,10.868
2013-05-23,7.2,8.44,16.511,12.191
2013-05-24,0.2,5.254,17.645,11.071
2013-05-25,1.9,9.115,16.201,12.395
2013-05-26,1.3,10.177,14.964,12.293
2013-05-27,11.5,11.625,13.417,12.293
2013-05-28,4,11.335,14.036,12.496
2013-05-29,6.3,10.177,14.655,12.191
2013-05-30,1.2,8.247,14.964,11.275
